room_cnt,day_of_week,day_of_year,weather,scaled_room_id,isEvent,eventName
1,5,324,1.0,0.241,0,
18,6,325,1.0,0.982,0,
10,6,325,1.0,0.337,0,
8,6,325,1.0,1.0,0,
3,6,325,1.0,0.241,0,
1,6,325,1.0,0.011,0,
16,7,326,1.0,0.982,0,
2,7,326,1.0,0.337,0,
1,7,326,1.0,0.038,0,
9,7,326,1.0,1.0,0,
2,7,326,1.0,0.241,0,
12,1,327,0.0,0.982,0,
4,1,327,0.0,0.337,0,
9,1,327,0.0,1.0,0,
4,1,327,0.0,0.241,0,
30,2,328,1.0,0.982,0,
8,2,328,1.0,0.337,0,
13,2,328,1.0,1.0,0,
7,2,328,1.0,0.241,0,
1,2,328,1.0,0.011,0,
1,3,329,1.0,0.001,0,
41,3,329,1.0,0.982,0,
9,3,329,1.0,0.337,0,
14,3,329,1.0,1.0,0,
4,3,329,1.0,0.241,0,
47,4,330,0.0,0.982,0,
5,4,330,0.0,0.337,0,
14,4,330,0.0,1.0,0,
3,4,330,0.0,0.241,0,
32,5,331,0.0,0.982,0,
8,5,331,0.0,0.337,0,
13,5,331,0.0,1.0,0,
3,5,331,0.0,0.241,0,
16,6,332,0.0,0.982,0,
5,6,332,0.0,0.337,0,
9,6,332,0.0,1.0,0,
9,6,332,0.0,0.241,0,
16,7,333,0.0,0.982,0,
4,7,333,0.0,0.337,0,
10,7,333,0.0,1.0,0,
10,7,333,0.0,0.241,0,
12,1,334,0.0,0.982,0,
2,1,334,0.0,0.038,0,
7,1,334,0.0,1.0,0,
3,1,334,0.0,0.241,0,
24,2,335,0.0,0.982,0,
3,2,335,0.0,0.337,0,
3,2,335,0.0,0.038,0,
8,2,335,0.0,1.0,0,
4,2,335,0.0,0.241,0,
29,3,336,0.0,0.982,0,
2,3,336,0.0,0.337,0,
3,3,336,0.0,0.038,0,
6,3,336,0.0,1.0,0,
3,3,336,0.0,0.241,0,
31,4,337,1.0,0.982,0,
2,4,337,1.0,0.337,0,
1,4,337,1.0,0.038,0,
10,4,337,1.0,1.0,0,
3,4,337,1.0,0.241,0,
21,5,338,0.0,0.982,0,
8,5,338,0.0,0.337,0,
1,5,338,0.0,0.038,0,
12,5,338,0.0,1.0,0,
6,5,338,0.0,0.241,0,
11,6,339,0.0,0.982,0,
3,6,339,0.0,0.337,0,
13,6,339,0.0,1.0,0,
10,6,339,0.0,0.241,0,
10,7,340,1.0,0.982,0,
2,7,340,1.0,0.337,0,
9,7,340,1.0,1.0,0,
2,7,340,1.0,0.241,0,
1,7,340,1.0,0.011,0,
9,1,341,0.0,0.982,0,
8,1,341,0.0,0.337,0,
8,1,341,0.0,1.0,0,
5,1,341,0.0,0.241,0,
1,1,341,0.0,0.011,0,
15,2,342,0.0,0.982,0,
9,2,342,0.0,0.337,0,
8,2,342,0.0,1.0,0,
6,2,342,0.0,0.241,0,
1,2,342,0.0,0.011,0,
20,3,343,0.0,0.982,0,
15,3,343,0.0,0.337,0,
6,3,343,0.0,1.0,0,
2,3,343,0.0,0.241,0,
33,4,344,1.0,0.982,0,
14,4,344,1.0,0.337,0,
3,4,344,1.0,1.0,0,
5,4,344,1.0,0.241,0,
24,5,345,0.0,0.982,1,Ri Rock Festival\
10,5,345,0.0,0.337,1,Ri Rock Festival\
3,5,345,0.0,1.0,1,Ri Rock Festival\
2,5,345,0.0,0.241,1,Ri Rock Festival\
9,6,346,0.0,0.982,1,Ri Rock Festival\
1,6,346,0.0,0.337,1,Ri Rock Festival\
3,6,346,0.0,1.0,1,Ri Rock Festival\
7,6,346,0.0,0.241,1,Ri Rock Festival\
8,7,347,0.5,0.982,1,Ri Rock Festival\
1,7,347,0.5,0.038,1,Ri Rock Festival\
2,7,347,0.5,1.0,1,Ri Rock Festival\
3,7,347,0.5,0.241,1,Ri Rock Festival\
6,1,348,0.5,0.982,1,Ri Rock Festival\
2,1,348,0.5,0.337,1,Ri Rock Festival\
6,1,348,0.5,1.0,1,Ri Rock Festival\
2,1,348,0.5,0.241,1,Ri Rock Festival\
23,2,349,0.5,0.982,1,Ri Rock Festival\
6,2,349,0.5,0.337,1,Ri Rock Festival\
5,2,349,0.5,1.0,1,Ri Rock Festival\
1,2,349,0.5,0.241,1,Ri Rock Festival\
45,3,350,1.0,0.982,1,Ri Rock Festival\
15,3,350,1.0,0.337,1,Ri Rock Festival\
4,3,350,1.0,1.0,1,Ri Rock Festival\
3,3,350,1.0,0.241,1,Ri Rock Festival\
58,4,351,1.0,0.982,1,Ri Rock Festival\
9,4,351,1.0,0.337,1,Ri Rock Festival\
5,4,351,1.0,1.0,1,Ri Rock Festival\
3,4,351,1.0,0.241,1,Ri Rock Festival\
29,5,352,0.5,0.982,1,Ri Rock Festival\
8,5,352,0.5,0.337,1,Ri Rock Festival\
4,5,352,0.5,1.0,1,Ri Rock Festival\
6,5,352,0.5,0.241,1,Ri Rock Festival\
19,6,353,0.5,0.982,1,Ri Rock Festival\
6,6,353,0.5,0.337,1,Ri Rock Festival\
6,6,353,0.5,1.0,1,Ri Rock Festival\
8,6,353,0.5,0.241,1,Ri Rock Festival\
13,7,354,0.5,0.982,0,
7,7,354,0.5,0.337,0,
4,7,354,0.5,1.0,0,
5,7,354,0.5,0.241,0,
1,7,354,0.5,0.011,0,
8,1,355,0.5,0.982,0,
2,1,355,0.5,0.337,0,
3,1,355,0.5,1.0,0,
4,1,355,0.5,0.241,0,
15,2,356,0.0,0.982,0,
1,2,356,0.0,0.337,0,
3,2,356,0.0,1.0,0,
5,2,356,0.0,0.241,0,
7,3,357,0.0,0.982,0,
2,3,357,0.0,0.337,0,
8,3,357,0.0,1.0,0,
3,3,357,0.0,0.241,0,
3,4,358,0.0,0.982,0,
3,4,358,0.0,1.0,0,
1,4,358,0.0,0.241,0,
1,5,359,0.0,1.0,1,Bozic\
2,5,359,0.0,0.241,1,Bozic\
3,6,360,0.0,1.0,1,Bozic\
1,6,360,0.0,0.011,1,Bozic\
1,7,361,0.5,1.0,0,
3,7,361,0.5,0.241,0,
1,7,361,0.5,0.011,0,
1,1,362,0.5,0.982,0,
2,1,362,0.5,1.0,0,
1,1,362,0.5,0.241,0,
5,2,363,0.0,0.982,0,
1,2,363,0.0,0.337,0,
3,2,363,0.0,1.0,0,
9,2,363,0.0,0.241,0,
18,3,364,0.0,0.982,0,
1,3,364,0.0,0.337,0,
1,3,364,0.0,0.038,0,
6,3,364,0.0,1.0,0,
5,3,364,0.0,0.241,0,
2,4,365,0.0,0.982,0,
1,4,365,0.0,0.337,0,
57,4,365,0.0,1.0,0,
3,4,365,0.0,0.241,0,
